genres,original_language,original_title,release_date,title,video,procced_genres,id_p
"[{'id': 35, 'name': 'Comedy'}]",en,Thou Shalt Laugh 3,2008-11-04,Thou Shalt Laugh 3,False,[ { 'id ' 35 'name ' 'comedi ' } ],629
"[{'id': 35, 'name': 'Comedy'}]",en,Thou Shalt Laugh 2 - The Deuce,2007-11-07,Thou Shalt Laugh 2 - The Deuce,False,[ { 'id ' 35 'name ' 'comedi ' } ],630
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",en,Ride Along 2,2016-01-14,Ride Along 2,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 35 'name ' 'comedi ' } ],631
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,London Has Fallen,2016-03-02,London Has Fallen,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 80 'name ' 'crime ' } { 'id ' 53 'name ' 'thriller ' } ],632
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,All Stars 2: Old Stars,2011-10-10,All Stars 2: Old Stars,False,[ { 'id ' 35 'name ' 'comedi ' } { 'id ' 18 'name ' 'drama ' } ],633
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",en,Monster High: Great Scarrier Reef,2016-02-12,Monster High Great Scarrier Reef,False,[ { 'id ' 10751 'name ' 'famili ' } { 'id ' 16 'name ' 'anim ' } ],634
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",en,The Huntsman: Winter's War,2016-04-06,The Huntsman: Winter's War,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 18 'name ' 'drama ' } ],635
"[{'id': 35, 'name': 'Comedy'}]",en,Neighbors 2: Sorority Rising,2016-05-04,Neighbors 2: Sorority Rising,False,[ { 'id ' 35 'name ' 'comedi ' } ],636
"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}]",ja,劇場版 マクロスF 恋離飛翼 ～サヨナラノツバサ～,2011-02-26,Macross Frontier: The Wings of Goodbye,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 10749 'name ' 'romanc ' } ],637
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,Finding Dory,2016-06-16,Finding Dory,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 10751 'name ' 'famili ' } ],638
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,Alvin and the Chipmunks: The Road Chip,2015-12-17,Alvin and the Chipmunks: The Road Chip,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 10751 'name ' 'famili ' } ],639
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,Alice Through the Looking Glass,2016-05-25,Alice Through the Looking Glass,False,[ { 'id ' 10751 'name ' 'famili ' } { 'id ' 14 'name ' 'fantasi ' } ],640
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",en,Now You See Me 2,2016-06-02,Now You See Me 2,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 80 'name ' 'crime ' } { 'id ' 9648 'name ' 'mysteri ' } { 'id ' 53 'name ' 'thriller ' } ],641
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",en,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-01,Teenage Mutant Ninja Turtles: Out of the Shadows,False,[ { 'id ' 14 'name ' 'fantasi ' } { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 35 'name ' 'comedi ' } ],642
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",en,Fast Getaway,1991-03-14,Fast Getaway,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 80 'name ' 'crime ' } ],643
"[{'id': 27, 'name': 'Horror'}]",en,The Conjuring 2,2016-05-13,The Conjuring 2,False,[ { 'id ' 27 'name ' 'horror ' } ],644
"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",en,Ghostbusters,2016-07-14,Ghostbusters,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 14 'name ' 'fantasi ' } { 'id ' 35 'name ' 'comedi ' } ],645
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,Jason Bourne,2016-07-27,Jason Bourne,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 53 'name ' 'thriller ' } ],646
"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,The Purge: Election Year,2016-06-29,The Purge: Election Year,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 27 'name ' 'horror ' } { 'id ' 53 'name ' 'thriller ' } ],647
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",en,Ice Age: Collision Course,2016-06-23,Ice Age: Collision Course,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 35 'name ' 'comedi ' } ],648
"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",ja,キングスグレイブ ファイナルファンタジーXV,2016-07-09,Kingsglaive: Final Fantasy XV,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 18 'name ' 'drama ' } { 'id ' 14 'name ' 'fantasi ' } { 'id ' 878 'name ' 'scienc fiction ' } ],649
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",en,Sharknado 4: The 4th Awakens,2016-07-31,Sharknado 4: The 4th Awakens,False,[ { 'id ' 35 'name ' 'comedi ' } { 'id ' 27 'name ' 'horror ' } { 'id ' 878 'name ' 'scienc fiction ' } ],650
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",en,High Strung,2016-04-08,High Strung,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 10402 'name ' 'music ' } { 'id ' 10749 'name ' 'romanc ' } ],651
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",ko,귀향,2016-02-24,Spirits' Homecoming,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 36 'name ' 'histori ' } ],652
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,Hard Target 2,2016-07-14,Hard Target 2,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 53 'name ' 'thriller ' } ],653
"[{'id': 35, 'name': 'Comedy'}]",hi,Dhamaal,2007-09-07,Dhamaal,False,[ { 'id ' 35 'name ' 'comedi ' } ],654
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",hi,हाउसफुल,2010-04-30,Housefull,False,[ { 'id ' 35 'name ' 'comedi ' } { 'id ' 18 'name ' 'drama ' } { 'id ' 10749 'name ' 'romanc ' } ],655
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",en,Birdemic 2: The Resurrection,2013-04-09,Birdemic 2: The Resurrection,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 27 'name ' 'horror ' } { 'id ' 878 'name ' 'scienc fiction ' } ],656
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,The Work and the Glory,2004-11-24,The Work and the Glory,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 10749 'name ' 'romanc ' } ],657
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",en,Blair Witch,2016-09-15,Blair Witch,False,[ { 'id ' 53 'name ' 'thriller ' } { 'id ' 27 'name ' 'horror ' } ],658
"[{'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",ja,20世紀少年 ぼくらの旗,2009-08-19,20th Century Boys - Chapter 3: Our Flag,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 9648 'name ' 'mysteri ' } { 'id ' 878 'name ' 'scienc fiction ' } ],659
"[{'id': 99, 'name': 'Documentary'}, {'id': 12, 'name': 'Adventure'}]",en,Gumball 3000: The Movie,2003-01-01,Gumball 3000: The Movie,False,[ { 'id ' 99 'name ' 'documentari ' } { 'id ' 12 'name ' 'adventur ' } ],660
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 36, 'name': 'History'}]",en,Molly: An American Girl on the Home Front,2006-11-26,Molly: An American Girl on the Home Front,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 36 'name ' 'histori ' } ],661
"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",ja,おまえうまそうだな,2010-10-15,You Are Umasou,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 10751 'name ' 'famili ' } ],662
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",en,Phantasm: Ravager,2016-10-07,Phantasm: Ravager,False,[ { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 14 'name ' 'fantasi ' } { 'id ' 27 'name ' 'horror ' } ],663
"[{'id': 53, 'name': 'Thriller'}]",en,Inferno,2016-10-13,Inferno,False,[ { 'id ' 53 'name ' 'thriller ' } ],664
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,Ouija: Origin of Evil,2016-10-20,Ouija: Origin of Evil,False,[ { 'id ' 27 'name ' 'horror ' } { 'id ' 53 'name ' 'thriller ' } ],665
"[{'id': 28, 'name': 'Action'}]",en,Jack Reacher: Never Go Back,2016-10-19,Jack Reacher: Never Go Back,False,[ { 'id ' 28 'name ' 'action ' } ],666
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,Trancers 6: Life After Deth,2002-07-23,Trancers 6: Life After Deth,False,[ { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 53 'name ' 'thriller ' } ],667
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",en,Bad Santa 2,2016-11-23,Bad Santa 2,False,[ { 'id ' 35 'name ' 'comedi ' } { 'id ' 80 'name ' 'crime ' } { 'id ' 18 'name ' 'drama ' } ],668
"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",en,Flatland,2007-01-01,Flatland,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 878 'name ' 'scienc fiction ' } ],669
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",en,Rogue One: A Star Wars Story,2016-12-14,Rogue One: A Star Wars Story,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 878 'name ' 'scienc fiction ' } ],670
"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",en,Underworld: Blood Wars,2016-11-28,Underworld: Blood Wars,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 14 'name ' 'fantasi ' } { 'id ' 27 'name ' 'horror ' } ],671
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",en,xXx: Return of Xander Cage,2017-01-13,xXx: Return of Xander Cage,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 80 'name ' 'crime ' } ],672
"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,The Lego Batman Movie,2017-02-08,The Lego Batman Movie,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 14 'name ' 'fantasi ' } ],673
"[{'id': 27, 'name': 'Horror'}]",en,Rings,2017-02-01,Rings,False,[ { 'id ' 27 'name ' 'horror ' } ],674
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",en,John Wick: Chapter 2,2017-02-08,John Wick: Chapter 2,False,[ { 'id ' 53 'name ' 'thriller ' } { 'id ' 28 'name ' 'action ' } { 'id ' 80 'name ' 'crime ' } ],675
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",en,Logan,2017-02-28,Logan,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 18 'name ' 'drama ' } { 'id ' 878 'name ' 'scienc fiction ' } ],676
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,Fifty Shades Darker,2017-02-08,Fifty Shades Darker,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 10749 'name ' 'romanc ' } ],677
"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",en,Bad Kids of Crestview Academy,2017-01-13,Bad Kids of Crestview Academy,False,[ { 'id ' 9648 'name ' 'mysteri ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 53 'name ' 'thriller ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 14 'name ' 'fantasi ' } ],678
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",en,The Escape,2016-10-23,The Escape,False,[ { 'id ' 53 'name ' 'thriller ' } { 'id ' 28 'name ' 'action ' } ],679
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,Alien: Covenant,2017-05-09,Alien: Covenant,False,[ { 'id ' 27 'name ' 'horror ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 53 'name ' 'thriller ' } ],680
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",en,Sleepaway Camp II: Unhappy Campers,1988-10-31,Sleepaway Camp II: Unhappy Campers,False,[ { 'id ' 27 'name ' 'horror ' } { 'id ' 35 'name ' 'comedi ' } ],681
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,Inspector Gadget 2,2003-03-11,Inspector Gadget 2,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 10751 'name ' 'famili ' } ],682
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,The Fate of the Furious,2017-04-12,The Fate of the Furious,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 80 'name ' 'crime ' } { 'id ' 53 'name ' 'thriller ' } ],683
"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",en,Cars 3,2017-06-15,Cars 3,False,[ { 'id ' 10751 'name ' 'famili ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 12 'name ' 'adventur ' } ],684
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,"Monster High: Boo York, Boo York",2015-10-19,"Monster High: Boo York, Boo York",False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } ],685
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}]",en,Monster High: 13 Wishes,2013-10-08,Monster High: 13 Wishes,False,[ { 'id ' 10751 'name ' 'famili ' } { 'id ' 14 'name ' 'fantasi ' } { 'id ' 10402 'name ' 'music ' } { 'id ' 16 'name ' 'anim ' } ],686
"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",en,Despicable Me 3,2017-06-15,Despicable Me 3,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 35 'name ' 'comedi ' } ],687
"[{'id': 18, 'name': 'Drama'}]",ja,リトル・フォレスト 夏・秋,2014-08-30,Little Forest: Summer/Autumn,False,[ { 'id ' 18 'name ' 'drama ' } ],688
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10752, 'name': 'War'}]",en,War for the Planet of the Apes,2017-07-11,War for the Planet of the Apes,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 10752 'name ' 'war ' } ],689
"[{'id': 35, 'name': 'Comedy'}]",en,Goon: Last of the Enforcers,2017-03-17,Goon: Last of the Enforcers,False,[ { 'id ' 35 'name ' 'comedi ' } ],690
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",ja,Pokémon 3: The Movie,2000-07-08,Pokémon: Spell of the Unknown,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 14 'name ' 'fantasi ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 28 'name ' 'action ' } { 'id ' 10751 'name ' 'famili ' } ],691
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",en,Transformers: The Last Knight,2017-06-21,Transformers: The Last Knight,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 53 'name ' 'thriller ' } { 'id ' 12 'name ' 'adventur ' } ],692
"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",fr,Bon Cop Bad Cop 2,2017-05-12,Bon Cop Bad Cop 2,False,[ { 'id ' 80 'name ' 'crime ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 28 'name ' 'action ' } ],693
